utt_id,text,h,s,b,dimmer,tag
998,조용히 사무실의 흐린 공기가 lonely하게 느껴진다,235,54,33,26,lonely
999,살며시 아침 서재에서 안개 낀 기운이 스며드는 느낌이다,248,58,36,29,lonely
1000,낮 거실에 포근한 분위기가 sleepy하게 다가온다,218,44,21,31,sleepy
1001,솔직히 파도 소리가 마음을 차분하게 한다 잊기 힘들다.,65,37,82,76,natural
1002,가끔 마음속이 공허하다 잊기 힘들다.,236,70,39,28,lonely
1003,솔직히 카페에서 조용히 책을 읽으니 평온하다,43,48,51,48,calm
1004,가끔 하루 종일 걸어 다리가 무겁다 다시 생각나곤 한다.,20,59,41,48,tired
1005,어제 새소리가 귓가에 맴돈다 다시 생각나곤 한다.,59,37,81,84,natural
1006,말할 사람이 없어 허전하다 그래서 더 마음이 깊다.,233,56,41,36,lonely
1007,사실 오늘 사무실에서 너무 많은 일을 했다,47,46,43,30,tired
1008,긴 하루 끝에 졸립다,199,34,25,27,sleepy
1009,어제 마음이 무겁고 울적하다,226,63,38,54,sad
1010,가끔 생각이 정리되어 선명하다 잊기 힘들다.,192,86,72,65,focused
1011,사실 계단을 오르니 숨이 가쁘다,44,42,38,39,tired
1012,가끔 카페에서 조용히 책을 읽으니 평온하다,42,55,45,65,calm
1013,오늘 명상 속에 숨결이 편안하다,57,56,42,46,calm
1014,솔직히 시험을 앞두고 집중이 잘 된다 그래서 더 마음이 깊다.,206,79,77,66,focused
1015,오늘 예상치 못한 상황에 긴장된다 다시 생각나곤 한다.,184,74,50,48,anxious
1016,공기가 답답하다 다시 생각나곤 한다.,357,46,24,43,uncomfortable
1017,어제 계단을 오르니 숨이 가쁘다 마음에 오래 남는다.,11,51,49,45,tired
1018,어제 문제를 풀다 보니 몰입한다 다시 생각나곤 한다.,201,71,61,64,focused
1019,약속 시간을 지키지 않아 화가 난다 다시 생각나곤 한다.,356,96,81,70,angry
1020,오늘 억울한 말을 들어 속이 끓는다 마음에 오래 남는다.,358,100,84,68,angry
1021,밤공기를 마시며 걷자 차분해졌다 잊기 힘들다.,23,46,42,58,calm
1022,가끔 햇살이 나뭇잎 사이로 스며든다 마음에 오래 남는다.,38,38,84,87,natural
1023,솔직히 전화벨 소리에 가슴이 철렁한다 그래서 더 마음이 깊다.,215,77,56,55,anxious
1024,가끔 별빛이 반짝이는 저녁이 낭만적이다,288,97,81,73,romantic
1025,어제 카페에서 조용히 책을 읽으니 평온하다 그래서 더 마음이 깊다.,39,47,41,63,calm
1026,어제 회의가 길어져서 짜증이 난다 그래서 더 마음이 깊다.,4,100,78,78,angry
1027,가끔 오늘 하루에 감사하다 잊기 힘들다.,99,67,93,87,grateful
1028,가끔 혼자 남겨진 듯한 기분이 든다 잊기 힘들다.,227,46,32,32,sad
1029,솔직히 시험을 앞두고 집중이 잘 된다 다시 생각나곤 한다.,207,86,70,78,focused
1030,가끔 아침에 눈을 뜨자마자 기분이 상쾌했다 다시 생각나곤 한다.,69,85,100,91,happy
1031,오늘 빈 방에 있으니 쓸쓸하다 그래서 더 마음이 깊다.,224,58,45,26,lonely
1032,가끔 아침 달리기가 상쾌하다,75,100,100,90,energetic
1033,솔직히 가족의 배려가 감사하다 그래서 더 마음이 깊다.,73,66,89,90,grateful
1034,오늘 빈 방에 있으니 쓸쓸하다 마음에 오래 남는다.,246,63,45,27,lonely
1035,오늘 오늘따라 아내가 사랑스럽네 그래서 더 마음이 깊다.,56,96,97,81,happy
1036,가끔 기다리는 동안 손이 떨린다 그래서 더 마음이 깊다.,215,62,61,51,anxious
1037,책을 읽다 그대로 잠들었다 마음에 오래 남는다.,226,36,22,40,sleepy
1038,사실 아침 달리기가 상쾌하다 다시 생각나곤 한다.,80,99,97,96,energetic
1039,명상 속에 숨결이 편안하다,53,60,56,58,calm
1040,어제 옆에 있어주는 것만으로도 설렌다 그래서 더 마음이 깊다.,276,94,87,77,romantic
1041,사실 밤새 잠이 오지 않아 머리가 무겁다,210,44,23,32,sleepy
1042,어제 예상치 못한 상황에 긴장된다 다시 생각나곤 한다.,210,67,58,54,anxious
1043,가끔 말할 사람이 없어 허전하다 다시 생각나곤 한다.,215,66,27,39,lonely
1044,솔직히 몸이 가벼워 에너지가 넘친다 다시 생각나곤 한다.,52,100,100,90,energetic
1045,어제 새로운 도전을 하니 활력이 돈다 잊기 힘들다.,53,100,100,90,energetic
1046,솔직히 가족과 함께 있으니 포근하다 다시 생각나곤 한다.,20,95,78,70,warm
1047,솔직히 좋은 소식을 들으니 마음이 밝다 그래서 더 마음이 깊다.,71,97,97,82,happy
1048,가끔 새로운 도전을 하니 활력이 돈다 그래서 더 마음이 깊다.,51,100,100,99,energetic
1049,사실 계단을 오르니 숨이 가쁘다 다시 생각나곤 한다.,11,58,55,36,tired
1050,가끔 친구들과 함께 웃으니 즐겁다 마음에 오래 남는다.,50,98,91,92,happy
1051,어제 음악이 흐르는 밤이 사랑스럽다 잊기 힘들다.,286,94,92,73,romantic
1052,오늘 점심 후 졸음이 쏟아진다 그래서 더 마음이 깊다.,232,26,23,20,sleepy
1053,오늘 주변 소음이 거슬린다 잊기 힘들다.,356,53,33,32,uncomfortable
1054,어제 햇살이 나뭇잎 사이로 스며든다 마음에 오래 남는다.,56,35,93,82,natural
1055,솔직히 마음속이 공허하다 잊기 힘들다.,226,53,37,44,lonely
1056,사실 가족의 배려가 감사하다 마음에 오래 남는다.,88,63,91,79,grateful
1057,어제 잊고 싶은 기억이 떠오른다 마음에 오래 남는다.,202,52,37,47,sad
1058,긴장감이 풀리자 피로가 몰려왔다 잊기 힘들다.,39,42,52,34,tired
1059,카페에서 조용히 책을 읽으니 평온하다,47,52,51,49,calm
1060,가끔 의자가 딱딱해 힘들다 그래서 더 마음이 깊다.,30,53,33,32,uncomfortable
1061,오늘 기대가 무너져 허탈하다,225,70,49,48,sad
1062,오늘 하루에 감사하다,83,70,88,92,grateful
1063,솔직히 흙냄새가 코끝을 스친다 잊기 힘들다.,51,51,89,78,natural
1064,오늘 아침 달리기가 상쾌하다,67,100,100,91,energetic
1065,억울한 말을 들어 속이 끓는다 다시 생각나곤 한다.,356,95,75,70,angry
1066,어제 햇살이 비추니 마음이 녹는다 그래서 더 마음이 깊다.,20,90,70,67,warm
1067,가끔 운동을 마치니 기운이 솟는다 그래서 더 마음이 깊다.,54,100,99,95,energetic
1068,어제 새로운 도전을 하니 활력이 돈다 그래서 더 마음이 깊다.,60,100,100,99,energetic
1069,가끔 조용한 공간에서 연구에 빠져 있다 다시 생각나곤 한다.,194,77,77,68,focused
1070,가끔 밤새 잠이 오지 않아 머리가 무겁다 다시 생각나곤 한다.,212,32,22,35,sleepy
1071,솔직히 호수 위 산책이 마음을 고요하게 한다 마음에 오래 남는다.,17,70,44,54,calm
1072,솔직히 기다리는 동안 손이 떨린다 다시 생각나곤 한다.,207,61,49,55,anxious
1073,가끔 전화벨 소리에 가슴이 철렁한다 그래서 더 마음이 깊다.,214,79,56,51,anxious
1074,혼자 남겨진 듯한 기분이 든다 마음에 오래 남는다.,200,72,38,38,sad
1075,오늘 마음속이 공허하다,214,55,39,42,lonely
1076,사실 오늘 사무실에서 너무 힘들었다 잊기 힘들다.,208,47,30,34,sad
1077,오늘 잊고 싶은 기억이 떠오른다 그래서 더 마음이 깊다.,200,72,37,30,sad
1078,가끔 밤공기를 마시며 걷자 차분해졌다 그래서 더 마음이 깊다.,53,43,58,61,calm
1079,사실 문제를 풀다 보니 몰입한다,185,76,76,67,focused
1080,좋은 소식을 들으니 마음이 밝다 잊기 힘들다.,72,84,92,78,happy
1081,어제 마음이 무겁고 울적하다 잊기 힘들다.,226,48,39,46,sad
1082,솔직히 좋은 음악을 들으니 힘이 난다 그래서 더 마음이 깊다.,62,100,98,92,energetic
1083,솔직히 아침 달리기가 상쾌하다,78,97,100,92,energetic
1084,솔직히 밤공기를 마시며 걷자 차분해졌다 그래서 더 마음이 깊다.,52,43,51,53,calm
1085,오늘 옆에 있어주는 것만으로도 설렌다 다시 생각나곤 한다.,285,94,78,71,romantic
1086,오늘 시험을 앞두고 집중이 잘 된다 마음에 오래 남는다.,195,83,75,77,focused
1087,가끔 하루 종일 걸어 다리가 무겁다 마음에 오래 남는다.,39,52,48,44,tired
1088,오늘 눈이 따갑다 그래서 더 마음이 깊다.,354,41,22,25,uncomfortable
1089,버스가 지나쳐서 화가 났다 그래서 더 마음이 깊다.,358,100,85,77,angry
1090,솔직히 버스가 지나쳐서 화가 났다 그래서 더 마음이 깊다.,360,100,84,70,angry
1091,오늘 사무실에서 너무 많은 일을 했다 다시 생각나곤 한다.,46,46,54,36,tired
1092,오늘 숲길을 걷다 보니 마음이 맑아진다 다시 생각나곤 한다.,48,48,92,81,natural
1093,몸이 가벼워 에너지가 넘친다 마음에 오래 남는다.,72,100,100,97,energetic
1094,솔직히 빈 방에 있으니 쓸쓸하다,234,53,35,27,lonely
1095,가끔 운동을 마치니 기운이 솟는다 잊기 힘들다.,59,99,99,92,energetic
1096,사실 숲길을 걷다 보니 마음이 맑아진다 그래서 더 마음이 깊다.,37,53,80,88,natural
1097,어제 오늘 사무실에서 너무 힘들었다 마음에 오래 남는다.,219,71,33,36,sad
1098,가끔 밤공기를 마시며 걷자 차분해졌다,57,52,57,54,calm
1099,어제 프로젝트에 몰두하니 시간 가는 줄 모른다 마음에 오래 남는다.,188,81,75,73,focused
1100,오늘 몸이 가벼워 에너지가 넘친다 그래서 더 마음이 깊다.,67,95,100,100,energetic
1101,사실 밤공기를 마시며 걷자 차분해졌다 잊기 힘들다.,40,55,44,64,calm
1102,어제 숲길을 걷다 보니 마음이 맑아진다,59,44,85,84,natural
1103,오늘 밤공기를 마시며 걷자 차분해졌다 잊기 힘들다.,53,61,48,55,calm
1104,가끔 아이들 웃음소리가 마음을 잔잔하게 한다 다시 생각나곤 한다.,43,63,44,50,calm
1105,오늘 조용한 공간에서 연구에 빠져 있다 마음에 오래 남는다.,202,74,60,75,focused
1106,하루 종일 걸어 다리가 무겁다,29,49,46,42,tired
1107,가끔 몸이 축 처졌다 마음에 오래 남는다.,25,58,35,36,tired
1108,오늘 하루에 감사하다 다시 생각나곤 한다.,75,70,85,88,grateful
1109,사실 혼자 있는 시간이 길어져 외롭다 마음에 오래 남는다.,248,55,28,28,lonely
1110,오늘 마음속이 공허하다 마음에 오래 남는다.,232,62,29,44,lonely
1111,생각이 정리되어 선명하다 마음에 오래 남는다.,207,88,73,70,focused
1112,솔직히 조용한 공간에서 연구에 빠져 있다 그래서 더 마음이 깊다.,205,70,66,63,focused
1113,가끔 오늘 사무실에서 너무 많은 일을 했다 그래서 더 마음이 깊다.,26,45,48,44,tired
1114,사실 오늘따라 아내가 사랑스럽네 잊기 힘들다.,64,89,100,88,happy
1115,솔직히 좋은 소식을 들으니 마음이 밝다,65,84,97,86,happy
1116,오늘 혼자 있는 시간이 길어져 외롭다 마음에 오래 남는다.,249,63,39,32,lonely
1117,어제 계단을 오르니 숨이 가쁘다,38,45,43,44,tired
1118,흙냄새가 코끝을 스친다 잊기 힘들다.,55,44,91,79,natural
1119,어제 점심 후 졸음이 쏟아진다 잊기 힘들다.,213,43,32,25,sleepy
1120,사실 좋은 소식을 들으니 마음이 밝다 잊기 힘들다.,71,88,93,78,happy
1121,솔직히 점심 후 졸음이 쏟아진다,212,34,28,26,sleepy
1122,따뜻한 국을 먹으니 몸이 풀린다 그래서 더 마음이 깊다.,28,91,76,61,warm
1123,사실 혼자 남겨진 듯한 기분이 든다 그래서 더 마음이 깊다.,228,48,43,41,sad
1124,어제 회의가 길어져서 짜증이 난다 다시 생각나곤 한다.,6,100,88,75,angry
1125,문제를 풀다 보니 몰입한다 그래서 더 마음이 깊다.,206,77,66,80,focused
1126,사실 마음이 무겁고 울적하다 마음에 오래 남는다.,205,60,37,51,sad
1127,오늘 문제를 풀다 보니 몰입한다 다시 생각나곤 한다.,204,86,60,80,focused
1128,가끔 억울한 말을 들어 속이 끓는다,4,100,82,72,angry
1129,어제 손을 잡으니 온기가 전해진다,24,75,71,63,warm
1130,어제 말할 사람이 없어 허전하다 마음에 오래 남는다.,233,51,31,25,lonely
1131,어제 문제를 풀다 보니 몰입한다 그래서 더 마음이 깊다.,214,71,71,67,focused
1132,가끔 옆에 있어주는 것만으로도 설렌다 다시 생각나곤 한다.,293,92,76,61,romantic
1133,가끔 옆에 있어주는 것만으로도 설렌다,294,100,83,71,romantic
1134,가끔 책을 읽다 그대로 잠들었다 마음에 오래 남는다.,193,32,19,28,sleepy
1135,사실 버스가 지나쳐서 화가 났다 마음에 오래 남는다.,357,100,74,73,angry
1136,도움을 준 친구에게 고마움이 든다,82,75,90,77,grateful
1137,혼자 있는 시간이 길어져 외롭다 다시 생각나곤 한다.,233,59,39,28,lonely
1138,솔직히 카페에서 조용히 책을 읽으니 평온하다 마음에 오래 남는다.,15,70,42,65,calm
1139,빈 방에 있으니 쓸쓸하다 잊기 힘들다.,217,52,33,37,lonely
1140,사실 전화벨 소리에 가슴이 철렁한다 잊기 힘들다.,181,73,61,51,anxious
1141,어제 응원의 말이 힘이 된다,84,61,92,93,grateful
1142,공기가 답답하다,355,56,29,40,uncomfortable
1143,오늘 사무실에서 너무 많은 일을 했다 그래서 더 마음이 깊다.,16,44,52,37,tired
1144,어제 오늘 사무실에서 너무 힘들었다 잊기 힘들다.,236,61,42,30,sad
1145,솔직히 조용한 공간에서 연구에 빠져 있다 잊기 힘들다.,214,71,66,70,focused
1146,사실 오늘 하루에 감사하다,99,64,92,91,grateful
1147,오늘 오늘 하루에 감사하다 잊기 힘들다.,102,67,95,81,grateful
1148,사실 생각이 정리되어 선명하다 그래서 더 마음이 깊다.,210,84,63,65,focused
1149,오늘 혼자 남겨진 듯한 기분이 든다 잊기 힘들다.,210,73,34,30,sad
1150,솔직히 생각이 정리되어 선명하다 잊기 힘들다.,196,89,79,68,focused
1151,오늘 공기가 답답하다 마음에 오래 남는다.,7,47,25,28,uncomfortable
1152,가끔 긴 하루 끝에 졸립다 다시 생각나곤 한다.,195,38,27,24,sleepy
1153,마음이 무겁고 울적하다 다시 생각나곤 한다.,218,52,32,52,sad
1154,어제 빈 방에 있으니 쓸쓸하다,220,65,32,34,lonely
1155,어제 오늘 사무실에서 너무 많은 일을 했다 다시 생각나곤 한다.,38,54,45,38,tired
1156,오늘 숲길을 걷다 보니 마음이 맑아진다,70,52,80,83,natural
1157,어제 응원의 말이 힘이 된다 잊기 힘들다.,84,67,86,78,grateful
1158,오늘 회의가 길어져서 짜증이 난다,350,100,79,85,angry
1159,솔직히 계단을 오르니 숨이 가쁘다 마음에 오래 남는다.,17,58,51,31,tired
1160,솔직히 프로젝트에 몰두하니 시간 가는 줄 모른다,202,85,62,79,focused
1161,가끔 음악이 흐르는 밤이 사랑스럽다 다시 생각나곤 한다.,293,97,76,68,romantic
1162,가끔 가족과 함께 있으니 포근하다 마음에 오래 남는다.,31,95,81,63,warm
1163,가끔 흙냄새가 코끝을 스친다 마음에 오래 남는다.,41,54,81,75,natural
1164,가끔 계단을 오르니 숨이 가쁘다 마음에 오래 남는다.,32,47,38,48,tired
1165,어제 시험을 앞두고 집중이 잘 된다,211,85,74,73,focused
1166,가끔 아이들 웃음소리가 마음을 잔잔하게 한다 마음에 오래 남는다.,46,47,57,57,calm
1167,가끔 오늘따라 아내가 사랑스럽네 잊기 힘들다.,46,82,99,92,happy
1168,밤공기를 마시며 걷자 차분해졌다 다시 생각나곤 한다.,33,41,41,46,calm
1169,어제 새벽까지 깨어 있었더니 눈이 감긴다 잊기 힘들다.,231,34,25,28,sleepy
1170,가끔 오늘 사무실에서 너무 힘들었다 마음에 오래 남는다.,218,45,34,30,sad
1171,오늘 공기가 답답하다 잊기 힘들다.,8,53,35,29,uncomfortable
1172,오늘 혼자 남겨진 듯한 기분이 든다,223,47,48,49,sad
1173,카페에서 조용히 책을 읽으니 평온하다 잊기 힘들다.,22,44,56,56,calm
1174,가끔 숲길을 걷다 보니 마음이 맑아진다 마음에 오래 남는다.,41,52,92,84,natural
1175,가끔 호수 위 산책이 마음을 고요하게 한다 잊기 힘들다.,31,62,55,46,calm
1176,어제 마음속이 공허하다 그래서 더 마음이 깊다.,248,64,35,32,lonely
1177,어제 마음속이 공허하다,244,53,33,29,lonely
1178,오늘 흙냄새가 코끝을 스친다,69,55,77,88,natural
1179,어제 의자가 딱딱해 힘들다 마음에 오래 남는다.,10,52,20,38,uncomfortable
1180,어제 파도 소리가 마음을 차분하게 한다 잊기 힘들다.,50,53,80,81,natural
1181,어제 몸이 가벼워 에너지가 넘친다 잊기 힘들다.,72,97,100,97,energetic
1182,솔직히 오늘따라 연인이 더욱 특별하다 그래서 더 마음이 깊다.,275,96,77,63,romantic
1183,햇살이 비추니 마음이 녹는다 마음에 오래 남는다.,24,76,74,67,warm
1184,사실 하루 종일 걸어 다리가 무겁다 마음에 오래 남는다.,23,55,48,46,tired
1185,솔직히 하루 종일 걸어 다리가 무겁다 그래서 더 마음이 깊다.,43,56,53,36,tired
1186,사실 오늘따라 아내가 사랑스럽네 그래서 더 마음이 깊다.,52,93,100,87,happy
1187,혼자 남겨진 듯한 기분이 든다 다시 생각나곤 한다.,224,48,37,26,sad
1188,솔직히 좋은 소식을 들으니 마음이 밝다 잊기 힘들다.,73,84,92,82,happy
1189,가끔 파도 소리가 마음을 차분하게 한다 다시 생각나곤 한다.,60,36,82,85,natural
1190,솔직히 말할 사람이 없어 허전하다 그래서 더 마음이 깊다.,234,62,29,28,lonely
1191,솔직히 혼자 있는 시간이 길어져 외롭다 마음에 오래 남는다.,222,60,33,45,lonely
1192,솔직히 점심 후 졸음이 쏟아진다 그래서 더 마음이 깊다.,210,42,19,26,sleepy
1193,솔직히 별빛이 반짝이는 저녁이 낭만적이다 다시 생각나곤 한다.,286,100,92,66,romantic
1194,아이들 웃음소리가 마음을 잔잔하게 한다 그래서 더 마음이 깊다.,54,61,49,46,calm
1195,음악이 흐르는 밤이 사랑스럽다 그래서 더 마음이 깊다.,274,100,95,72,romantic
1196,솔직히 억울한 말을 들어 속이 끓는다,359,96,85,70,angry
1197,솔직히 아침에 눈을 뜨자마자 기분이 상쾌했다 다시 생각나곤 한다.,74,96,96,88,happy
1198,오늘 응원의 말이 힘이 된다,104,60,82,80,grateful
1199,오늘 빈 방에 있으니 쓸쓸하다,223,60,29,33,lonely
1200,사실 혼자 있는 시간이 길어져 외롭다 다시 생각나곤 한다.,225,58,36,45,lonely
1201,사실 문제를 풀다 보니 몰입한다 마음에 오래 남는다.,196,82,77,71,focused
1202,사실 옆에 있어주는 것만으로도 설렌다 마음에 오래 남는다.,268,95,95,79,romantic
1203,가끔 친구들과 함께 웃으니 즐겁다,50,92,100,79,happy
1204,명상 속에 숨결이 편안하다 다시 생각나곤 한다.,27,68,40,49,calm
1205,사실 아침 달리기가 상쾌하다 그래서 더 마음이 깊다.,57,96,100,95,energetic
1206,가끔 혼자 남겨진 듯한 기분이 든다 다시 생각나곤 한다.,237,51,44,26,sad
1207,어제 새벽까지 깨어 있었더니 눈이 감긴다 마음에 오래 남는다.,215,45,18,40,sleepy
1208,오늘 오늘 사무실에서 너무 힘들었다 다시 생각나곤 한다.,200,48,49,47,sad
1209,가끔 운동을 마치니 기운이 솟는다 마음에 오래 남는다.,77,95,100,98,energetic
1210,오늘 새로운 도전을 하니 활력이 돈다 마음에 오래 남는다.,66,100,100,97,energetic
1211,어제 햇살이 나뭇잎 사이로 스며든다,50,50,89,79,natural
1212,어제 약속 시간을 지키지 않아 화가 난다 다시 생각나곤 한다.,358,100,82,85,angry
1213,오늘 음악이 흐르는 밤이 사랑스럽다 마음에 오래 남는다.,265,98,81,62,romantic
1214,사실 명상 속에 숨결이 편안하다 다시 생각나곤 한다.,51,56,52,62,calm
1215,사실 잊고 싶은 기억이 떠오른다 그래서 더 마음이 깊다.,215,49,35,25,sad
1216,어제 흙냄새가 코끝을 스친다,51,50,84,75,natural
1217,솔직히 공기가 답답하다 다시 생각나곤 한다.,355,55,39,36,uncomfortable
1218,솔직히 옆에 있어주는 것만으로도 설렌다 그래서 더 마음이 깊다.,276,91,83,74,romantic
1219,사실 마음이 무겁고 울적하다 그래서 더 마음이 깊다.,206,58,49,43,sad
1220,어제 흙냄새가 코끝을 스친다 잊기 힘들다.,69,40,90,79,natural
1221,사실 숲길을 걷다 보니 마음이 맑아진다 마음에 오래 남는다.,35,52,84,88,natural
1222,오늘 눈이 따갑다 마음에 오래 남는다.,28,45,34,42,uncomfortable
1223,가끔 억울한 말을 들어 속이 끓는다 다시 생각나곤 한다.,10,100,88,67,angry
1224,사실 몸이 가벼워 에너지가 넘친다 다시 생각나곤 한다.,88,98,100,96,energetic
1225,오늘 아침에 눈을 뜨자마자 기분이 상쾌했다 그래서 더 마음이 깊다.,59,87,91,85,happy
1226,가끔 문제를 풀다 보니 몰입한다 다시 생각나곤 한다.,205,83,75,63,focused
1227,아이들 웃음소리가 마음을 잔잔하게 한다 다시 생각나곤 한다.,65,59,41,55,calm
1228,어제 점심 후 졸음이 쏟아진다 다시 생각나곤 한다.,232,32,33,30,sleepy
1229,가끔 흙냄새가 코끝을 스친다 잊기 힘들다.,40,48,89,88,natural
1230,오늘 마음속이 공허하다 그래서 더 마음이 깊다.,237,62,44,37,lonely
1231,가끔 버스가 지나쳐서 화가 났다,348,99,78,77,angry
1232,어제 프로젝트에 몰두하니 시간 가는 줄 모른다 다시 생각나곤 한다.,195,70,60,72,focused
1233,사실 가족과 함께 있으니 포근하다 그래서 더 마음이 깊다.,22,88,72,60,warm
1234,사실 공기가 답답하다 잊기 힘들다.,358,54,24,30,uncomfortable
1235,사실 공기가 답답하다 그래서 더 마음이 깊다.,18,40,28,26,uncomfortable
1236,오늘 문제를 풀다 보니 몰입한다 그래서 더 마음이 깊다.,206,90,70,60,focused
1237,솔직히 도움을 준 친구에게 고마움이 든다 잊기 힘들다.,94,61,94,87,grateful
1238,사실 응원의 말이 힘이 된다 잊기 힘들다.,106,65,88,88,grateful
1239,어제 몸이 축 처졌다 다시 생각나곤 한다.,46,52,53,33,tired
1240,솔직히 오늘 하루에 감사하다 마음에 오래 남는다.,76,63,87,87,grateful
1241,사실 가족의 배려가 감사하다 다시 생각나곤 한다.,93,74,82,90,grateful
1242,오늘 책을 읽다 그대로 잠들었다 다시 생각나곤 한다.,211,34,18,30,sleepy
1243,어제 공기가 답답하다 마음에 오래 남는다.,359,58,37,27,uncomfortable
1244,가끔 오늘따라 아내가 사랑스럽네 다시 생각나곤 한다.,76,80,90,88,happy
1245,잊고 싶은 기억이 떠오른다 마음에 오래 남는다.,230,64,44,26,sad
1246,어제 숲길을 걷다 보니 마음이 맑아진다 다시 생각나곤 한다.,63,48,78,85,natural
1247,오늘따라 연인이 더욱 특별하다 그래서 더 마음이 깊다.,265,95,94,68,romantic
1248,오늘 따뜻한 국을 먹으니 몸이 풀린다 그래서 더 마음이 깊다.,42,90,87,67,warm
1249,전화벨 소리에 가슴이 철렁한다,213,64,54,47,anxious
1250,가끔 약속 시간을 지키지 않아 화가 난다,348,100,77,68,angry
1251,솔직히 밤새 잠이 오지 않아 머리가 무겁다 마음에 오래 남는다.,221,35,33,29,sleepy
1252,오늘 오늘따라 아내가 사랑스럽네 다시 생각나곤 한다.,74,98,99,75,happy
1253,별빛이 반짝이는 저녁이 낭만적이다 다시 생각나곤 한다.,266,100,76,61,romantic
1254,솔직히 오늘 사무실에서 너무 많은 일을 했다 잊기 힘들다.,45,41,43,38,tired
1255,몸이 축 처졌다,18,60,52,44,tired
1256,솔직히 친구들과 함께 웃으니 즐겁다,64,90,98,92,happy
1257,어제 도움을 준 친구에게 고마움이 든다 다시 생각나곤 한다.,92,74,96,87,grateful
1258,오늘 좋은 소식을 들으니 마음이 밝다 잊기 힘들다.,60,80,95,75,happy
1259,가끔 억울한 말을 들어 속이 끓는다 마음에 오래 남는다.,15,100,77,82,angry
1260,솔직히 새소리가 귓가에 맴돈다 마음에 오래 남는다.,32,54,80,85,natural
1261,책을 읽다 그대로 잠들었다 다시 생각나곤 한다.,208,32,33,28,sleepy
1262,솔직히 억울한 말을 들어 속이 끓는다 잊기 힘들다.,350,96,86,68,angry
1263,사실 기다리는 동안 손이 떨린다 잊기 힘들다.,208,80,49,48,anxious
1264,몸이 축 처졌다 잊기 힘들다.,47,57,52,37,tired
1265,주변 소음이 거슬린다 다시 생각나곤 한다.,359,58,21,36,uncomfortable
1266,솔직히 가족과 함께 있으니 포근하다,43,93,90,70,warm
1267,솔직히 호수 위 산책이 마음을 고요하게 한다 다시 생각나곤 한다.,16,68,47,61,calm
1268,어제 오늘따라 아내가 사랑스럽네 마음에 오래 남는다.,64,82,89,79,happy
1269,사실 옆에 있어주는 것만으로도 설렌다 잊기 힘들다.,278,93,80,65,romantic
1270,가끔 프로젝트에 몰두하니 시간 가는 줄 모른다 마음에 오래 남는다.,196,82,67,62,focused
1271,오늘 응원의 말이 힘이 된다 그래서 더 마음이 깊다.,79,76,91,87,grateful
1272,사실 오늘따라 연인이 더욱 특별하다 마음에 오래 남는다.,277,92,90,65,romantic
1273,버스가 지나쳐서 화가 났다 마음에 오래 남는다.,358,99,75,75,angry
1274,솔직히 의자가 딱딱해 힘들다 다시 생각나곤 한다.,354,53,29,41,uncomfortable
1275,어제 혼자 있는 시간이 길어져 외롭다 잊기 힘들다.,215,55,29,40,lonely
1276,솔직히 회의가 길어져서 짜증이 난다 다시 생각나곤 한다.,346,97,89,73,angry
1277,가끔 자녀들이 다 커서 믿음직하다,69,84,99,83,happy
1278,어제 생각이 정리되어 선명하다 그래서 더 마음이 깊다.,202,89,68,80,focused
1279,사실 카페에서 조용히 책을 읽으니 평온하다 잊기 힘들다.,20,61,49,60,calm
1280,햇살이 비추니 마음이 녹는다 그래서 더 마음이 깊다.,17,87,70,65,warm
1281,오늘 사무실에서 너무 힘들었다 마음에 오래 남는다.,239,46,30,55,sad
1282,사실 점심 후 졸음이 쏟아진다,199,42,18,36,sleepy
1283,오늘 전화벨 소리에 가슴이 철렁한다,197,65,56,44,anxious
1284,오늘 음악이 흐르는 밤이 사랑스럽다 다시 생각나곤 한다.,277,100,81,68,romantic
1285,호수 위 산책이 마음을 고요하게 한다 잊기 힘들다.,32,42,42,62,calm
1286,가끔 하루 종일 걸어 다리가 무겁다,28,59,41,38,tired
1287,어제 친구들과 함께 웃으니 즐겁다 잊기 힘들다.,69,92,95,88,happy
1288,좋은 음악을 들으니 힘이 난다,64,100,100,98,energetic
1289,가끔 오늘 사무실에서 너무 많은 일을 했다 잊기 힘들다.,33,44,36,42,tired
1290,사실 응원의 말이 힘이 된다 마음에 오래 남는다.,94,64,87,84,grateful
1291,오늘 가족과 함께 있으니 포근하다 잊기 힘들다.,15,82,81,73,warm
1292,좋은 소식을 들으니 마음이 밝다 마음에 오래 남는다.,42,86,90,87,happy
1293,가끔 명상 속에 숨결이 편안하다 마음에 오래 남는다.,17,43,48,47,calm
1294,사실 자녀들이 다 커서 믿음직하다 잊기 힘들다.,47,96,89,94,happy
1295,솔직히 전화벨 소리에 가슴이 철렁한다 마음에 오래 남는다.,206,78,53,47,anxious
1296,가끔 예상치 못한 상황에 긴장된다 다시 생각나곤 한다.,204,65,50,41,anxious
1297,솔직히 햇살이 나뭇잎 사이로 스며든다 그래서 더 마음이 깊다.,65,38,84,73,natural
1298,오늘 생각이 정리되어 선명하다 다시 생각나곤 한다.,195,70,64,60,focused
1299,사실 햇살이 비추니 마음이 녹는다 마음에 오래 남는다.,17,85,90,57,warm
1300,사실 새로운 도전을 하니 활력이 돈다 잊기 힘들다.,64,100,99,99,energetic
1301,거리가 적막하다 다시 생각나곤 한다.,219,65,45,41,lonely
